,load,ohms
1271,"[' 2024-04-29 14:21:54.437720', '4.932']","[' 2024-04-29 14:21:54.437720', '3203.77809']"
1272,"[' 2024-04-29 14:21:54.646705', '4.948']","[' 2024-04-29 14:21:54.646705', '3305.69256']"
1273,"[' 2024-04-29 14:21:54.837025', '4.963']","[' 2024-04-29 14:21:54.837025', '3145.03071']"
1274,"[' 2024-04-29 14:21:55.037131', '4.988']","[' 2024-04-29 14:21:55.037131', '3225.99578']"
1275,"[' 2024-04-29 14:21:55.236260', '5.003']","[' 2024-04-29 14:21:55.236260', '3246.02231']"
1276,"[' 2024-04-29 14:21:55.444977', '5.017']","[' 2024-04-29 14:21:55.444977', '3368.14299']"
1277,"[' 2024-04-29 14:21:55.636818', '5.038']","[' 2024-04-29 14:21:55.636818', '3190.25336']"
1278,"[' 2024-04-29 14:21:55.846898', '5.054']","[' 2024-04-29 14:21:55.846898', '3204.70283']"
1279,"[' 2024-04-29 14:21:56.037943', '5.075']","[' 2024-04-29 14:21:56.037943', '3211.04149']"
1280,"[' 2024-04-29 14:21:56.246627', '5.097']","[' 2024-04-29 14:21:56.246627', '3154.18051']"
1281,"[' 2024-04-29 14:21:56.437643', '5.118']","[' 2024-04-29 14:21:56.437643', '2994.76574']"
1282,"[' 2024-04-29 14:21:56.637776', '5.136']","[' 2024-04-29 14:21:56.637776', '3141.75968']"
1283,"[' 2024-04-29 14:21:56.837267', '5.154']","[' 2024-04-29 14:21:56.837267', '3161.35921']"
1284,"[' 2024-04-29 14:21:57.037047', '5.172']","[' 2024-04-29 14:21:57.037047', '3160.20163']"
1285,"[' 2024-04-29 14:21:57.247938', '5.187']","[' 2024-04-29 14:21:57.247938', '3056.97113']"
1286,"[' 2024-04-29 14:21:57.447221', '5.212']","[' 2024-04-29 14:21:57.447221', '2989.43502']"
1287,"[' 2024-04-29 14:21:57.648106', '5.237']","[' 2024-04-29 14:21:57.648106', '3105.596']"
1288,"[' 2024-04-29 14:21:57.836156', '5.251']","[' 2024-04-29 14:21:57.836156', '2984.22573']"
1289,"[' 2024-04-29 14:21:58.036324', '5.269']","[' 2024-04-29 14:21:58.036324', '2917.04325']"
1290,"[' 2024-04-29 14:21:58.235968', '5.287']","[' 2024-04-29 14:21:58.235968', '3026.67946']"
1291,"[' 2024-04-29 14:21:58.436704', '5.308']","[' 2024-04-29 14:21:58.436704', '3052.00936']"
1292,"[' 2024-04-29 14:21:58.646476', '5.321']","[' 2024-04-29 14:21:58.646476', '3061.45548']"
1293,"[' 2024-04-29 14:21:58.845114', '5.347']","[' 2024-04-29 14:21:58.845114', '3099.50378']"
1294,"[' 2024-04-29 14:21:59.045033', '5.368']","[' 2024-04-29 14:21:59.045033', '3094.13282']"
1295,"[' 2024-04-29 14:21:59.237926', '5.385']","[' 2024-04-29 14:21:59.237926', '3042.05472']"
1296,"[' 2024-04-29 14:21:59.446424', '5.402']","[' 2024-04-29 14:21:59.446424', '2850.82984']"
1297,"[' 2024-04-29 14:21:59.637738', '5.423']","[' 2024-04-29 14:21:59.637738', '2983.1982']"
1298,"[' 2024-04-29 14:21:59.835721', '5.442']","[' 2024-04-29 14:21:59.835721', '3033.74135']"
1299,"[' 2024-04-29 14:22:00.032152', '5.46']","[' 2024-04-29 14:22:00.032152', '2989.33058']"
1300,"[' 2024-04-29 14:22:00.235626', '5.487']","[' 2024-04-29 14:22:00.235626', '2941.35994']"
1301,"[' 2024-04-29 14:22:00.437486', '5.502']","[' 2024-04-29 14:22:00.437486', '2939.47175']"
1302,"[' 2024-04-29 14:22:00.637106', '5.513']","[' 2024-04-29 14:22:00.637106', '2936.02261']"
1303,"[' 2024-04-29 14:22:00.845910', '5.537']","[' 2024-04-29 14:22:00.845910', '2959.56816']"
1304,"[' 2024-04-29 14:22:01.037214', '5.557']","[' 2024-04-29 14:22:01.037214', '2791.95639']"
1305,"[' 2024-04-29 14:22:01.245857', '5.577']","[' 2024-04-29 14:22:01.245857', '2904.61544']"
1306,"[' 2024-04-29 14:22:01.436470', '5.599']","[' 2024-04-29 14:22:01.436470', '2960.00926']"
1307,"[' 2024-04-29 14:22:01.637728', '5.616']","[' 2024-04-29 14:22:01.637728', '2905.29787']"
1308,"[' 2024-04-29 14:22:01.845220', '5.631']","[' 2024-04-29 14:22:01.845220', '2824.13336']"
1309,"[' 2024-04-29 14:22:02.037242', '5.646']","[' 2024-04-29 14:22:02.037242', '2846.02726']"
1310,"[' 2024-04-29 14:22:02.244336', '5.672']","[' 2024-04-29 14:22:02.244336', '2842.17602']"
1311,"[' 2024-04-29 14:22:02.445795', '5.695']","[' 2024-04-29 14:22:02.445795', '2837.04617']"
1312,"[' 2024-04-29 14:22:02.636596', '5.712']","[' 2024-04-29 14:22:02.636596', '2931.31639']"
1313,"[' 2024-04-29 14:22:02.836725', '5.727']","[' 2024-04-29 14:22:02.836725', '2791.41671']"
1314,"[' 2024-04-29 14:22:03.036590', '5.744']","[' 2024-04-29 14:22:03.036590', '2794.33962']"
1315,"[' 2024-04-29 14:22:03.236378', '5.762']","[' 2024-04-29 14:22:03.236378', '2842.76932']"
1316,"[' 2024-04-29 14:22:03.447193', '5.784']","[' 2024-04-29 14:22:03.447193', '2696.55002']"
1317,"[' 2024-04-29 14:22:03.637032', '5.813']","[' 2024-04-29 14:22:03.637032', '2800.14775']"
1318,"[' 2024-04-29 14:22:03.844026', '5.827']","[' 2024-04-29 14:22:03.844026', '2842.51932']"
1319,"[' 2024-04-29 14:22:04.036318', '5.845']","[' 2024-04-29 14:22:04.036318', '2831.96108']"
1320,"[' 2024-04-29 14:22:04.246819', '5.864']","[' 2024-04-29 14:22:04.246819', '2792.88726']"
1321,"[' 2024-04-29 14:22:04.436503', '5.878']","[' 2024-04-29 14:22:04.436503', '2815.5477']"
1322,"[' 2024-04-29 14:22:04.644636', '5.898']","[' 2024-04-29 14:22:04.644636', '2754.02024']"
1323,"[' 2024-04-29 14:22:04.843944', '5.921']","[' 2024-04-29 14:22:04.843944', '2685.94307']"
1324,"[' 2024-04-29 14:22:05.036568', '5.944']","[' 2024-04-29 14:22:05.036568', '2777.14584']"
1325,"[' 2024-04-29 14:22:05.236433', '5.955']","[' 2024-04-29 14:22:05.236433', '2781.20555']"
1326,"[' 2024-04-29 14:22:05.436591', '5.974']","[' 2024-04-29 14:22:05.436591', '2726.08536']"
1327,"[' 2024-04-29 14:22:05.645812', '5.997']","[' 2024-04-29 14:22:05.645812', '2736.95022']"
1328,"[' 2024-04-29 14:22:05.847085', '6.015']","[' 2024-04-29 14:22:05.847085', '2654.88058']"
1329,"[' 2024-04-29 14:22:06.036468', '6.036']","[' 2024-04-29 14:22:06.036468', '2790.64637']"
1330,"[' 2024-04-29 14:22:06.245586', '6.049']","[' 2024-04-29 14:22:06.245586', '2675.19789']"
1331,"[' 2024-04-29 14:22:06.437343', '6.063']","[' 2024-04-29 14:22:06.437343', '2672.93195']"
1332,"[' 2024-04-29 14:22:06.637197', '6.085']","[' 2024-04-29 14:22:06.637197', '2713.58599']"
1333,"[' 2024-04-29 14:22:06.837133', '6.11']","[' 2024-04-29 14:22:06.837133', '2813.49052']"
1334,"[' 2024-04-29 14:22:07.036564', '6.132']","[' 2024-04-29 14:22:07.036564', '2629.2321']"
1335,"[' 2024-04-29 14:22:07.237088', '6.148']","[' 2024-04-29 14:22:07.237088', '2638.5522']"
1336,"[' 2024-04-29 14:22:07.436991', '6.165']","[' 2024-04-29 14:22:07.436991', '2678.59966']"
1337,"[' 2024-04-29 14:22:07.646984', '6.185']","[' 2024-04-29 14:22:07.646984', '2617.35086']"
1338,"[' 2024-04-29 14:22:07.847182', '6.205']","[' 2024-04-29 14:22:07.847182', '2551.41762']"
1339,"[' 2024-04-29 14:22:08.036482', '6.225']","[' 2024-04-29 14:22:08.036482', '2584.68372']"
1340,"[' 2024-04-29 14:22:08.235365', '6.241']","[' 2024-04-29 14:22:08.235365', '2609.98115']"
1341,"[' 2024-04-29 14:22:08.436615', '6.264']","[' 2024-04-29 14:22:08.436615', '2673.03727']"
1342,"[' 2024-04-29 14:22:08.636265', '6.279']","[' 2024-04-29 14:22:08.636265', '2556.61068']"
1343,"[' 2024-04-29 14:22:08.844443', '6.298']","[' 2024-04-29 14:22:08.844443', '2560.17162']"
1344,"[' 2024-04-29 14:22:09.036554', '6.314']","[' 2024-04-29 14:22:09.036554', '2604.17822']"
1345,"[' 2024-04-29 14:22:09.236215', '6.337']","[' 2024-04-29 14:22:09.236215', '2538.10486']"
1346,"[' 2024-04-29 14:22:09.436396', '6.354']","[' 2024-04-29 14:22:09.436396', '2555.93158']"
1347,"[' 2024-04-29 14:22:09.636287', '6.379']","[' 2024-04-29 14:22:09.636287', '2540.69547']"
1348,"[' 2024-04-29 14:22:09.836127', '6.392']","[' 2024-04-29 14:22:09.836127', '2696.60511']"
1349,"[' 2024-04-29 14:22:10.036263', '6.411']","[' 2024-04-29 14:22:10.036263', '2508.41133']"
1350,"[' 2024-04-29 14:22:10.246341', '6.442']","[' 2024-04-29 14:22:10.246341', '2503.2519']"
1351,"[' 2024-04-29 14:22:10.437024', '6.465']","[' 2024-04-29 14:22:10.437024', '2312.6035']"
1352,"[' 2024-04-29 14:22:10.641256', '6.475']","[' 2024-04-29 14:22:10.641256', '2540.26679']"
1353,"[' 2024-04-29 14:22:10.836990', '6.487']","[' 2024-04-29 14:22:10.836990', '2608.63442']"
1354,"[' 2024-04-29 14:22:11.035927', '6.493']","[' 2024-04-29 14:22:11.035927', '2599.48255']"
1355,"[' 2024-04-29 14:22:11.244966', '6.5']","[' 2024-04-29 14:22:11.244966', '2502.72281']"
1356,"[' 2024-04-29 14:22:11.436493', '6.523']","[' 2024-04-29 14:22:11.436493', '2489.61945']"
1357,"[' 2024-04-29 14:22:11.636235', '6.555']","[' 2024-04-29 14:22:11.636235', '2392.8296']"
1358,"[' 2024-04-29 14:22:11.843582', '6.576']","[' 2024-04-29 14:22:11.843582', '2398.809']"
1359,"[' 2024-04-29 14:22:12.041982', '6.594']","[' 2024-04-29 14:22:12.041982', '2506.37368']"
1360,"[' 2024-04-29 14:22:12.244240', '6.61']","[' 2024-04-29 14:22:12.244240', '2503.73406']"
1361,"[' 2024-04-29 14:22:12.435647', '6.635']","[' 2024-04-29 14:22:12.435647', '2393.67223']"
1362,"[' 2024-04-29 14:22:12.635825', '6.655']","[' 2024-04-29 14:22:12.635825', '2376.53373']"
1363,"[' 2024-04-29 14:22:12.834576', '6.678']","[' 2024-04-29 14:22:12.834576', '2406.20916']"
1364,"[' 2024-04-29 14:22:13.035893', '6.692']","[' 2024-04-29 14:22:13.035893', '2458.75089']"
1365,"[' 2024-04-29 14:22:13.236091', '6.704']","[' 2024-04-29 14:22:13.236091', '2480.37']"
1366,"[' 2024-04-29 14:22:13.445249', '6.724']","[' 2024-04-29 14:22:13.445249', '2480.23509']"
1367,"[' 2024-04-29 14:22:13.636307', '6.744']","[' 2024-04-29 14:22:13.636307', '2323.70824']"
1368,"[' 2024-04-29 14:22:13.835927', '6.768']","[' 2024-04-29 14:22:13.835927', '2313.47173']"
1369,"[' 2024-04-29 14:22:14.036035', '6.789']","[' 2024-04-29 14:22:14.036035', '2294.06797']"
1370,"[' 2024-04-29 14:22:14.236165', '6.819']","[' 2024-04-29 14:22:14.236165', '2429.37109']"
1371,"[' 2024-04-29 14:22:14.434749', '6.833']","[' 2024-04-29 14:22:14.434749', '2466.20855']"
1372,"[' 2024-04-29 14:22:14.636830', '6.847']","[' 2024-04-29 14:22:14.636830', '2335.64729']"
1373,"[' 2024-04-29 14:22:14.845144', '6.864']","[' 2024-04-29 14:22:14.845144', '2539.0649']"
1374,"[' 2024-04-29 14:22:15.044893', '6.877']","[' 2024-04-29 14:22:15.044893', '2500.23435']"
1375,"[' 2024-04-29 14:22:15.235774', '6.889']","[' 2024-04-29 14:22:15.235774', '2402.64585']"
1376,"[' 2024-04-29 14:22:15.435143', '6.917']","[' 2024-04-29 14:22:15.435143', '2333.47994']"
1377,"[' 2024-04-29 14:22:15.635537', '6.944']","[' 2024-04-29 14:22:15.635537', '2461.13993']"
1378,"[' 2024-04-29 14:22:15.836520', '6.961']","[' 2024-04-29 14:22:15.836520', '2460.87875']"
1379,"[' 2024-04-29 14:22:16.035403', '6.98']","[' 2024-04-29 14:22:16.035403', '2411.5736']"
1380,"[' 2024-04-29 14:22:16.244605', '6.995']","[' 2024-04-29 14:22:16.244605', '2397.41547']"
1381,"[' 2024-04-29 14:22:16.436741', '7.002']","[' 2024-04-29 14:22:16.436741', '2357.63157']"
1382,"[' 2024-04-29 14:22:16.629415', '7.024']","[' 2024-04-29 14:22:16.629415', '2385.69321']"
1383,"[' 2024-04-29 14:22:16.836195', '7.056']","[' 2024-04-29 14:22:16.836195', '2382.63646']"
1384,"[' 2024-04-29 14:22:17.036640', '7.072']","[' 2024-04-29 14:22:17.036640', '2258.37713']"
1385,"[' 2024-04-29 14:22:17.235734', '7.094']","[' 2024-04-29 14:22:17.235734', '2421.04062']"
1386,"[' 2024-04-29 14:22:17.435765', '7.102']","[' 2024-04-29 14:22:17.435765', '2414.14141']"
1387,"[' 2024-04-29 14:22:17.635822', '7.12']","[' 2024-04-29 14:22:17.635822', '2219.6276']"
1388,"[' 2024-04-29 14:22:17.842170', '7.152']","[' 2024-04-29 14:22:17.842170', '2343.17832']"
1389,"[' 2024-04-29 14:22:18.044815', '7.166']","[' 2024-04-29 14:22:18.044815', '2247.38021']"
1390,"[' 2024-04-29 14:22:18.236029', '7.191']","[' 2024-04-29 14:22:18.236029', '2127.24042']"
1391,"[' 2024-04-29 14:22:18.445745', '7.212']","[' 2024-04-29 14:22:18.445745', '2267.87834']"
1392,"[' 2024-04-29 14:22:18.645459', '7.222']","[' 2024-04-29 14:22:18.645459', '2198.99788']"
1393,"[' 2024-04-29 14:22:18.835645', '7.233']","[' 2024-04-29 14:22:18.835645', '2296.24055']"
1394,"[' 2024-04-29 14:22:19.045543', '7.263']","[' 2024-04-29 14:22:19.045543', '2195.55842']"
1395,"[' 2024-04-29 14:22:19.236428', '7.281']","[' 2024-04-29 14:22:19.236428', '2179.39451']"
1396,"[' 2024-04-29 14:22:19.445990', '7.297']","[' 2024-04-29 14:22:19.445990', '2220.91158']"
1397,"[' 2024-04-29 14:22:19.635804', '7.32']","[' 2024-04-29 14:22:19.635804', '2158.423']"
1398,"[' 2024-04-29 14:22:19.835838', '7.345']","[' 2024-04-29 14:22:19.835838', '2257.15448']"
1399,"[' 2024-04-29 14:22:20.052017', '7.365']","[' 2024-04-29 14:22:20.052017', '2206.39747']"
1400,"[' 2024-04-29 14:22:20.237220', '7.373']","[' 2024-04-29 14:22:20.237220', '2083.90857']"
1401,"[' 2024-04-29 14:22:20.434369', '7.387']","[' 2024-04-29 14:22:20.434369', '2194.30287']"
1402,"[' 2024-04-29 14:22:20.635414', '7.412']","[' 2024-04-29 14:22:20.635414', '2198.84459']"
1403,"[' 2024-04-29 14:22:20.835983', '7.428']","[' 2024-04-29 14:22:20.835983', '2228.2163']"
1404,"[' 2024-04-29 14:22:21.043332', '7.455']","[' 2024-04-29 14:22:21.043332', '2279.06942']"
1405,"[' 2024-04-29 14:22:21.244035', '7.479']","[' 2024-04-29 14:22:21.244035', '2202.16571']"
1406,"[' 2024-04-29 14:22:21.445839', '7.491']","[' 2024-04-29 14:22:21.445839', '2263.09325']"
1407,"[' 2024-04-29 14:22:21.642805', '7.509']","[' 2024-04-29 14:22:21.642805', '2124.56586']"
1408,"[' 2024-04-29 14:22:21.835067', '7.541']","[' 2024-04-29 14:22:21.835067', '2252.61473']"
1409,"[' 2024-04-29 14:22:22.043146', '7.565']","[' 2024-04-29 14:22:22.043146', '2199.06998']"
1410,"[' 2024-04-29 14:22:22.244197', '7.574']","[' 2024-04-29 14:22:22.244197', '2132.89455']"
1411,"[' 2024-04-29 14:22:22.435898', '7.586']","[' 2024-04-29 14:22:22.435898', '2152.00038']"
1412,"[' 2024-04-29 14:22:22.645921', '7.598']","[' 2024-04-29 14:22:22.645921', '2131.77144']"
1413,"[' 2024-04-29 14:22:22.836631', '7.623']","[' 2024-04-29 14:22:22.836631', '2193.23118']"
1414,"[' 2024-04-29 14:22:23.035296', '7.648']","[' 2024-04-29 14:22:23.035296', '2094.93311']"
1415,"[' 2024-04-29 14:22:23.235290', '7.666']","[' 2024-04-29 14:22:23.235290', '2072.16105']"
1416,"[' 2024-04-29 14:22:23.435054', '7.681']","[' 2024-04-29 14:22:23.435054', '2038.38846']"
1417,"[' 2024-04-29 14:22:23.645899', '7.697']","[' 2024-04-29 14:22:23.645899', '2206.44375']"
1418,"[' 2024-04-29 14:22:23.852474', '7.715']","[' 2024-04-29 14:22:23.852474', '2187.84972']"
1419,"[' 2024-04-29 14:22:24.042814', '7.735']","[' 2024-04-29 14:22:24.042814', '2061.54542']"
1420,"[' 2024-04-29 14:22:24.245831', '7.75']","[' 2024-04-29 14:22:24.245831', '2128.22012']"
1421,"[' 2024-04-29 14:22:24.435098', '7.773']","[' 2024-04-29 14:22:24.435098', '2034.94101']"
1422,"[' 2024-04-29 14:22:24.644772', '7.799']","[' 2024-04-29 14:22:24.644772', '2116.46016']"
1423,"[' 2024-04-29 14:22:24.835891', '7.819']","[' 2024-04-29 14:22:24.835891', '1960.22596']"
1424,"[' 2024-04-29 14:22:25.041907', '7.833']","[' 2024-04-29 14:22:25.041907', '1966.07835']"
1425,"[' 2024-04-29 14:22:25.235658', '7.856']","[' 2024-04-29 14:22:25.235658', '2048.69679']"
1426,"[' 2024-04-29 14:22:25.434444', '7.873']","[' 2024-04-29 14:22:25.434444', '2086.80884']"
1427,"[' 2024-04-29 14:22:25.634883', '7.893']","[' 2024-04-29 14:22:25.634883', '1911.70635']"
1428,"[' 2024-04-29 14:22:25.835261', '7.911']","[' 2024-04-29 14:22:25.835261', '2109.68982']"
1429,"[' 2024-04-29 14:22:26.045872', '7.928']","[' 2024-04-29 14:22:26.045872', '2051.59348']"
1430,"[' 2024-04-29 14:22:26.243448', '7.95']","[' 2024-04-29 14:22:26.243448', '2039.58933']"
1431,"[' 2024-04-29 14:22:26.444419', '7.973']","[' 2024-04-29 14:22:26.444419', '1885.23168']"
1432,"[' 2024-04-29 14:22:26.633886', '7.99']","[' 2024-04-29 14:22:26.633886', '2090.52586']"
1433,"[' 2024-04-29 14:22:26.835794', '8.007']","[' 2024-04-29 14:22:26.835794', '1954.87147']"
1434,"[' 2024-04-29 14:22:27.034776', '8.027']","[' 2024-04-29 14:22:27.034776', '1972.12446']"
1435,"[' 2024-04-29 14:22:27.235396', '8.045']","[' 2024-04-29 14:22:27.235396', '1900.93213']"
1436,"[' 2024-04-29 14:22:27.434495', '8.063']","[' 2024-04-29 14:22:27.434495', '1954.34335']"
1437,"[' 2024-04-29 14:22:27.636162', '8.083']","[' 2024-04-29 14:22:27.636162', '1807.70942']"
1438,"[' 2024-04-29 14:22:27.843177', '8.098']","[' 2024-04-29 14:22:27.843177', '1987.49228']"
1439,"[' 2024-04-29 14:22:28.045820', '8.121']","[' 2024-04-29 14:22:28.045820', '1871.00381']"
1440,"[' 2024-04-29 14:22:28.234783', '8.143']","[' 2024-04-29 14:22:28.234783', '2040.26115']"
1441,"[' 2024-04-29 14:22:28.451754', '8.159']","[' 2024-04-29 14:22:28.451754', '1854.73887']"
1442,"[' 2024-04-29 14:22:28.651371', '8.173']","[' 2024-04-29 14:22:28.651371', '1949.33984']"
1443,"[' 2024-04-29 14:22:28.843289', '8.194']","[' 2024-04-29 14:22:28.843289', '1876.80666']"
1444,"[' 2024-04-29 14:22:29.050860', '8.217']","[' 2024-04-29 14:22:29.050860', '2202.2174']"
1445,"[' 2024-04-29 14:22:29.243219', '8.239']","[' 2024-04-29 14:22:29.243219', '2005.70516']"
1446,"[' 2024-04-29 14:22:29.451394', '8.258']","[' 2024-04-29 14:22:29.451394', '1969.93712']"
1447,"[' 2024-04-29 14:22:29.663508', '8.28']","[' 2024-04-29 14:22:29.663508', '1968.43776']"
1448,"[' 2024-04-29 14:22:29.841360', '8.297']","[' 2024-04-29 14:22:29.841360', '2010.44281']"
1449,"[' 2024-04-29 14:22:30.041773', '8.31']","[' 2024-04-29 14:22:30.041773', '1917.70225']"
1450,"[' 2024-04-29 14:22:30.251761', '8.326']","[' 2024-04-29 14:22:30.251761', '1907.71875']"
1451,"[' 2024-04-29 14:22:30.442545', '8.349']","[' 2024-04-29 14:22:30.442545', '1895.60932']"
1452,"[' 2024-04-29 14:22:30.652177', '8.367']","[' 2024-04-29 14:22:30.652177', '1867.87319']"
1453,"[' 2024-04-29 14:22:30.851092', '8.388']","[' 2024-04-29 14:22:30.851092', '1913.60012']"
1454,"[' 2024-04-29 14:22:31.044788', '8.417']","[' 2024-04-29 14:22:31.044788', '1937.26967']"
1455,"[' 2024-04-29 14:22:31.243554', '8.432']","[' 2024-04-29 14:22:31.243554', '1802.08771']"
1456,"[' 2024-04-29 14:22:31.443903', '8.441']","[' 2024-04-29 14:22:31.443903', '1901.87043']"
1457,"[' 2024-04-29 14:22:31.643044', '8.463']","[' 2024-04-29 14:22:31.643044', '1841.17744']"
1458,"[' 2024-04-29 14:22:31.850508', '8.477']","[' 2024-04-29 14:22:31.850508', '1961.0967']"
1459,"[' 2024-04-29 14:22:32.064075', '8.499']","[' 2024-04-29 14:22:32.064075', '1912.26537']"
1460,"[' 2024-04-29 14:22:32.250950', '8.517']","[' 2024-04-29 14:22:32.250950', '1975.89739']"
1461,"[' 2024-04-29 14:22:32.463307', '8.537']","[' 2024-04-29 14:22:32.463307', '2065.82443']"
1462,"[' 2024-04-29 14:22:32.650502', '8.554']","[' 2024-04-29 14:22:32.650502', '1966.73878']"
1463,"[' 2024-04-29 14:22:32.850361', '8.584']","[' 2024-04-29 14:22:32.850361', '1866.62515']"
1464,"[' 2024-04-29 14:22:33.060873', '8.607']","[' 2024-04-29 14:22:33.060873', '1706.77796']"
1465,"[' 2024-04-29 14:22:33.244376', '8.621']","[' 2024-04-29 14:22:33.244376', '1870.63466']"
1466,"[' 2024-04-29 14:22:33.452618', '8.641']","[' 2024-04-29 14:22:33.452618', '1656.78019']"
1467,"[' 2024-04-29 14:22:33.642201', '8.655']","[' 2024-04-29 14:22:33.642201', '1866.70605']"
1468,"[' 2024-04-29 14:22:33.850641', '8.676']","[' 2024-04-29 14:22:33.850641', '1913.44726']"
1469,"[' 2024-04-29 14:22:34.042495', '8.698']","[' 2024-04-29 14:22:34.042495', '1724.00502']"
1470,"[' 2024-04-29 14:22:34.234920', '8.711']","[' 2024-04-29 14:22:34.234920', '1750.35651']"
1471,"[' 2024-04-29 14:22:34.434183', '8.726']","[' 2024-04-29 14:22:34.434183', '1804.92754']"
1472,"[' 2024-04-29 14:22:34.634977', '8.749']","[' 2024-04-29 14:22:34.634977', '1857.56935']"
1473,"[' 2024-04-29 14:22:34.843349', '8.774']","[' 2024-04-29 14:22:34.843349', '1852.26439']"
1474,"[' 2024-04-29 14:22:35.044759', '8.79']","[' 2024-04-29 14:22:35.044759', '1946.0946']"
1475,"[' 2024-04-29 14:22:35.234590', '8.808']","[' 2024-04-29 14:22:35.234590', '1957.40459']"
1476,"[' 2024-04-29 14:22:35.433394', '8.83']","[' 2024-04-29 14:22:35.433394', '1907.47588']"
1477,"[' 2024-04-29 14:22:35.634775', '8.847']","[' 2024-04-29 14:22:35.634775', '1765.49925']"
1478,"[' 2024-04-29 14:22:35.859032', '8.87']","[' 2024-04-29 14:22:35.859032', '1736.56823']"
1479,"[' 2024-04-29 14:22:36.063012', '8.891']","[' 2024-04-29 14:22:36.063012', '1883.90705']"
1480,"[' 2024-04-29 14:22:36.264253', '8.908']","[' 2024-04-29 14:22:36.264253', '1628.35551']"
1481,"[' 2024-04-29 14:22:36.451440', '8.915']","[' 2024-04-29 14:22:36.451440', '1777.34822']"
1482,"[' 2024-04-29 14:22:36.635263', '8.93']","[' 2024-04-29 14:22:36.635263', '1843.03656']"
1483,"[' 2024-04-29 14:22:36.834740', '8.963']","[' 2024-04-29 14:22:36.834740', '1802.49828']"
1484,"[' 2024-04-29 14:22:37.049889', '8.979']","[' 2024-04-29 14:22:37.049889', '1876.30215']"
1485,"[' 2024-04-29 14:22:37.243101', '8.994']","[' 2024-04-29 14:22:37.243101', '1719.52476']"
1486,"[' 2024-04-29 14:22:37.434146', '9.02']","[' 2024-04-29 14:22:37.434146', '1871.52206']"
1487,"[' 2024-04-29 14:22:37.650497', '9.04']","[' 2024-04-29 14:22:37.650497', '1937.69479']"
1488,"[' 2024-04-29 14:22:37.851476', '9.056']","[' 2024-04-29 14:22:37.851476', '1795.90406']"
1489,"[' 2024-04-29 14:22:38.051183', '9.073']","[' 2024-04-29 14:22:38.051183', '1795.15072']"
1490,"[' 2024-04-29 14:22:38.235001', '9.093']","[' 2024-04-29 14:22:38.235001', '1825.45776']"
1491,"[' 2024-04-29 14:22:38.434096', '9.111']","[' 2024-04-29 14:22:38.434096', '1836.72982']"
1492,"[' 2024-04-29 14:22:38.634021', '9.135']","[' 2024-04-29 14:22:38.634021', '1888.93709']"
1493,"[' 2024-04-29 14:22:38.834106', '9.16']","[' 2024-04-29 14:22:38.834106', '1774.35283']"
1494,"[' 2024-04-29 14:22:39.033994', '9.177']","[' 2024-04-29 14:22:39.033994', '1722.9188']"
