,load,ohms
1250,"[' 2024-04-29 14:51:02.577441', ' 6.663']","[' 2024-04-29 14:51:02.577441', ' 2396.87423']"
1251,"[' 2024-04-29 14:51:02.784131', ' 6.669']","[' 2024-04-29 14:51:02.784131', ' 2322.81542']"
1252,"[' 2024-04-29 14:51:02.983424', ' 6.672']","[' 2024-04-29 14:51:02.983424', ' 2194.40442']"
1253,"[' 2024-04-29 14:51:03.192610', ' 6.687']","[' 2024-04-29 14:51:03.192610', ' 2202.85896']"
1254,"[' 2024-04-29 14:51:03.383791', ' 6.698']","[' 2024-04-29 14:51:03.383791', ' 2432.91972']"
1255,"[' 2024-04-29 14:51:03.592300', ' 6.704']","[' 2024-04-29 14:51:03.592300', ' 2238.57857']"
1256,"[' 2024-04-29 14:51:03.792035', ' 6.71']","[' 2024-04-29 14:51:03.792035', ' 2289.69665']"
1257,"[' 2024-04-29 14:51:03.981927', ' 6.718']","[' 2024-04-29 14:51:03.981927', ' 2270.58787']"
1258,"[' 2024-04-29 14:51:04.183678', ' 6.723']","[' 2024-04-29 14:51:04.183678', ' 2295.9172']"
1259,"[' 2024-04-29 14:51:04.381916', ' 6.727']","[' 2024-04-29 14:51:04.381916', ' 2337.44575']"
1260,"[' 2024-04-29 14:51:04.582293', ' 6.735']","[' 2024-04-29 14:51:04.582293', ' 2286.14748']"
1261,"[' 2024-04-29 14:51:04.783747', ' 6.737']","[' 2024-04-29 14:51:04.783747', ' 2326.86032']"
1262,"[' 2024-04-29 14:51:04.984426', ' 6.738']","[' 2024-04-29 14:51:04.984426', ' 2202.01576']"
1263,"[' 2024-04-29 14:51:05.184699', ' 6.742']","[' 2024-04-29 14:51:05.184699', ' 2241.80991']"
1264,"[' 2024-04-29 14:51:05.382080', ' 6.747']","[' 2024-04-29 14:51:05.382080', ' 2266.97777']"
1265,"[' 2024-04-29 14:51:05.582209', ' 6.75']","[' 2024-04-29 14:51:05.582209', ' 2223.67374']"
1266,"[' 2024-04-29 14:51:05.792117', ' 6.76']","[' 2024-04-29 14:51:05.792117', ' 2318.07525']"
1267,"[' 2024-04-29 14:51:05.985384', ' 6.766']","[' 2024-04-29 14:51:05.985384', ' 2314.09101']"
1268,"[' 2024-04-29 14:51:06.185361', ' 6.772']","[' 2024-04-29 14:51:06.185361', ' 2264.58466']"
1269,"[' 2024-04-29 14:51:06.388225', ' 6.777']","[' 2024-04-29 14:51:06.388225', ' 2374.93911']"
1270,"[' 2024-04-29 14:51:06.583666', ' 6.784']","[' 2024-04-29 14:51:06.583666', ' 2328.34082']"
1271,"[' 2024-04-29 14:51:06.792269', ' 6.792']","[' 2024-04-29 14:51:06.792269', ' 2347.09758']"
1272,"[' 2024-04-29 14:51:06.985847', ' 6.799']","[' 2024-04-29 14:51:06.985847', ' 2282.85618']"
1273,"[' 2024-04-29 14:51:07.179753', ' 6.803']","[' 2024-04-29 14:51:07.179753', ' 2288.7976']"
1274,"[' 2024-04-29 14:51:07.382826', ' 6.809']","[' 2024-04-29 14:51:07.382826', ' 2303.74725']"
1275,"[' 2024-04-29 14:51:07.585833', ' 6.814']","[' 2024-04-29 14:51:07.585833', ' 2247.50985']"
1276,"[' 2024-04-29 14:51:07.792195', ' 6.816']","[' 2024-04-29 14:51:07.792195', ' 2378.28914']"
1277,"[' 2024-04-29 14:51:07.986501', ' 6.823']","[' 2024-04-29 14:51:07.986501', ' 2219.34958']"
1278,"[' 2024-04-29 14:51:08.190478', ' 6.83']","[' 2024-04-29 14:51:08.190478', ' 2190.49276']"
1279,"[' 2024-04-29 14:51:08.381225', ' 6.833']","[' 2024-04-29 14:51:08.381225', ' 2288.0091']"
1280,"[' 2024-04-29 14:51:08.582463', ' 6.838']","[' 2024-04-29 14:51:08.582463', ' 2326.0876']"
1281,"[' 2024-04-29 14:51:08.781988', ' 6.844']","[' 2024-04-29 14:51:08.781988', ' 2265.70695']"
1282,"[' 2024-04-29 14:51:08.990393', ' 6.846']","[' 2024-04-29 14:51:08.990393', ' 2285.67946']"
1283,"[' 2024-04-29 14:51:09.184062', ' 6.85']","[' 2024-04-29 14:51:09.184062', ' 2235.22716']"
1284,"[' 2024-04-29 14:51:09.388670', ' 6.856']","[' 2024-04-29 14:51:09.388670', ' 2346.18652']"
1285,"[' 2024-04-29 14:51:09.583859', ' 6.861']","[' 2024-04-29 14:51:09.583859', ' 2250.49045']"
1286,"[' 2024-04-29 14:51:09.792314', ' 6.867']","[' 2024-04-29 14:51:09.792314', ' 2338.65265']"
1287,"[' 2024-04-29 14:51:09.981662', ' 6.875']","[' 2024-04-29 14:51:09.981662', ' 2137.43261']"
1288,"[' 2024-04-29 14:51:10.190819', ' 6.878']","[' 2024-04-29 14:51:10.190819', ' 2270.05665']"
1289,"[' 2024-04-29 14:51:10.387935', ' 6.884']","[' 2024-04-29 14:51:10.387935', ' 2365.25552']"
1290,"[' 2024-04-29 14:51:10.585971', ' 6.892']","[' 2024-04-29 14:51:10.585971', ' 2194.97675']"
1291,"[' 2024-04-29 14:51:10.791592', ' 6.894']","[' 2024-04-29 14:51:10.791592', ' 2251.71625']"
1292,"[' 2024-04-29 14:51:10.976738', ' 6.9']","[' 2024-04-29 14:51:10.976738', ' 2196.74598']"
1293,"[' 2024-04-29 14:51:11.191957', ' 6.908']","[' 2024-04-29 14:51:11.191957', ' 2252.08871']"
1294,"[' 2024-04-29 14:51:11.378284', ' 6.914']","[' 2024-04-29 14:51:11.378284', ' 2214.37359']"
1295,"[' 2024-04-29 14:51:11.587389', ' 6.921']","[' 2024-04-29 14:51:11.587389', ' 2260.24599']"
1296,"[' 2024-04-29 14:51:11.788678', ' 6.925']","[' 2024-04-29 14:51:11.788678', ' 2154.9236']"
1297,"[' 2024-04-29 14:51:11.987100', ' 6.931']","[' 2024-04-29 14:51:11.987100', ' 2212.19737']"
1298,"[' 2024-04-29 14:51:12.179770', ' 6.943']","[' 2024-04-29 14:51:12.179770', ' 2319.32412']"
1299,"[' 2024-04-29 14:51:12.382291', ' 6.948']","[' 2024-04-29 14:51:12.382291', ' 2383.42134']"
1300,"[' 2024-04-29 14:51:12.589672', ' 6.952']","[' 2024-04-29 14:51:12.589672', ' 2104.20022']"
1301,"[' 2024-04-29 14:51:12.778786', ' 6.956']","[' 2024-04-29 14:51:12.778786', ' 2275.58211']"
1302,"[' 2024-04-29 14:51:12.979661', ' 6.959']","[' 2024-04-29 14:51:12.979661', ' 2236.107']"
1303,"[' 2024-04-29 14:51:13.181145', ' 6.964']","[' 2024-04-29 14:51:13.181145', ' 2204.62266']"
1304,"[' 2024-04-29 14:51:13.380337', ' 6.972']","[' 2024-04-29 14:51:13.380337', ' 2266.54364']"
1305,"[' 2024-04-29 14:51:13.581551', ' 6.977']","[' 2024-04-29 14:51:13.581551', ' 2207.5466']"
1306,"[' 2024-04-29 14:51:13.791666', ' 6.984']","[' 2024-04-29 14:51:13.791666', ' 2184.04019']"
1307,"[' 2024-04-29 14:51:13.993139', ' 6.989']","[' 2024-04-29 14:51:13.993139', ' 2149.45948']"
1308,"[' 2024-04-29 14:51:14.183959', ' 6.993']","[' 2024-04-29 14:51:14.183959', ' 2255.67266']"
1309,"[' 2024-04-29 14:51:14.380134', ' 7.0']","[' 2024-04-29 14:51:14.380134', ' 2100.43964']"
1310,"[' 2024-04-29 14:51:14.579642', ' 7.005']","[' 2024-04-29 14:51:14.579642', ' 2164.48257']"
1311,"[' 2024-04-29 14:51:14.781020', ' 7.007']","[' 2024-04-29 14:51:14.781020', ' 2155.05891']"
1312,"[' 2024-04-29 14:51:14.991846', ' 7.013']","[' 2024-04-29 14:51:14.991846', ' 2146.29813']"
1313,"[' 2024-04-29 14:51:15.190721', ' 7.02']","[' 2024-04-29 14:51:15.190721', ' 2157.37995']"
1314,"[' 2024-04-29 14:51:15.381019', ' 7.023']","[' 2024-04-29 14:51:15.381019', ' 1981.42404']"
1315,"[' 2024-04-29 14:51:15.582653', ' 7.028']","[' 2024-04-29 14:51:15.582653', ' 2060.92767']"
1316,"[' 2024-04-29 14:51:15.782018', ' 7.033']","[' 2024-04-29 14:51:15.782018', ' 2201.52964']"
1317,"[' 2024-04-29 14:51:15.990734', ' 7.036']","[' 2024-04-29 14:51:15.990734', ' 2121.08035']"
1318,"[' 2024-04-29 14:51:16.180512', ' 7.041']","[' 2024-04-29 14:51:16.180512', ' 2203.84456']"
1319,"[' 2024-04-29 14:51:16.380903', ' 7.045']","[' 2024-04-29 14:51:16.380903', ' 2270.60769']"
1320,"[' 2024-04-29 14:51:16.590773', ' 7.05']","[' 2024-04-29 14:51:16.590773', ' 2153.10699']"
1321,"[' 2024-04-29 14:51:16.782099', ' 7.053']","[' 2024-04-29 14:51:16.782099', ' 2239.03186']"
1322,"[' 2024-04-29 14:51:16.990656', ' 7.058']","[' 2024-04-29 14:51:16.990656', ' 2278.81686']"
1323,"[' 2024-04-29 14:51:17.192086', ' 7.065']","[' 2024-04-29 14:51:17.192086', ' 2160.52498']"
1324,"[' 2024-04-29 14:51:17.398278', ' 7.068']","[' 2024-04-29 14:51:17.398278', ' 2113.81292']"
1325,"[' 2024-04-29 14:51:17.598460', ' 7.071']","[' 2024-04-29 14:51:17.598460', ' 2293.59173']"
1326,"[' 2024-04-29 14:51:17.799754', ' 7.077']","[' 2024-04-29 14:51:17.799754', ' 2286.84145']"
1327,"[' 2024-04-29 14:51:17.998815', ' 7.083']","[' 2024-04-29 14:51:17.998815', ' 2152.929']"
1328,"[' 2024-04-29 14:51:18.214468', ' 7.085']","[' 2024-04-29 14:51:18.214468', ' 2143.5406']"
1329,"[' 2024-04-29 14:51:18.558818', ' 7.089']","[' 2024-04-29 14:51:18.558818', ' 2179.2424']"
1330,"[' 2024-04-29 14:51:18.841812', ' 7.097']","[' 2024-04-29 14:51:18.841812', ' 2148.44931']"
1331,"[' 2024-04-29 14:51:19.083566', ' 7.105']","[' 2024-04-29 14:51:19.083566', ' 2157.41731']"
1332,"[' 2024-04-29 14:51:19.211903', ' 7.118']","[' 2024-04-29 14:51:19.211903', ' 2124.02635']"
1333,"[' 2024-04-29 14:51:19.331105', ' 7.13']","[' 2024-04-29 14:51:19.331105', ' 2110.62761']"
1334,"[' 2024-04-29 14:51:19.429530', ' 7.141']","[' 2024-04-29 14:51:19.429530', ' 2195.99525']"
1335,"[' 2024-04-29 14:51:19.598544', ' 7.148']","[' 2024-04-29 14:51:19.598544', ' 2046.1719']"
1336,"[' 2024-04-29 14:51:19.789029', ' 7.152']","[' 2024-04-29 14:51:19.789029', ' 2050.05746']"
1337,"[' 2024-04-29 14:51:19.999018', ' 7.157']","[' 2024-04-29 14:51:19.999018', ' 2139.28791']"
1338,"[' 2024-04-29 14:51:20.198680', ' 7.166']","[' 2024-04-29 14:51:20.198680', ' 2072.18203']"
1339,"[' 2024-04-29 14:51:20.390531', ' 7.173']","[' 2024-04-29 14:51:20.390531', ' 2084.25354']"
1340,"[' 2024-04-29 14:51:20.599160', ' 7.184']","[' 2024-04-29 14:51:20.599160', ' 2304.3555']"
1341,"[' 2024-04-29 14:51:20.798904', ' 7.19']","[' 2024-04-29 14:51:20.798904', ' 2124.00786']"
1342,"[' 2024-04-29 14:51:21.016268', ' 7.197']","[' 2024-04-29 14:51:21.016268', ' 2126.46953']"
1343,"[' 2024-04-29 14:51:21.198294', ' 7.201']","[' 2024-04-29 14:51:21.198294', ' 2020.7283']"
1344,"[' 2024-04-29 14:51:21.398292', ' 7.202']","[' 2024-04-29 14:51:21.398292', ' 2014.97133']"
1345,"[' 2024-04-29 14:51:21.597850', ' 7.205']","[' 2024-04-29 14:51:21.597850', ' 2143.51477']"
1346,"[' 2024-04-29 14:51:21.798432', ' 7.209']","[' 2024-04-29 14:51:21.798432', ' 2187.41041']"
1347,"[' 2024-04-29 14:51:22.000010', ' 7.212']","[' 2024-04-29 14:51:22.000010', ' 2154.74659']"
1348,"[' 2024-04-29 14:51:22.198583', ' 7.213']","[' 2024-04-29 14:51:22.198583', ' 2079.58456']"
1349,"[' 2024-04-29 14:51:22.398403', ' 7.215']","[' 2024-04-29 14:51:22.398403', ' 2161.08365']"
1350,"[' 2024-04-29 14:51:22.598364', ' 7.218']","[' 2024-04-29 14:51:22.598364', ' 2114.29951']"
1351,"[' 2024-04-29 14:51:22.798159', ' 7.224']","[' 2024-04-29 14:51:22.798159', ' 2069.84048']"
1352,"[' 2024-04-29 14:51:23.016413', ' 7.228']","[' 2024-04-29 14:51:23.016413', ' 2155.64966']"
1353,"[' 2024-04-29 14:51:23.199077', ' 7.236']","[' 2024-04-29 14:51:23.199077', ' 2075.79276']"
1354,"[' 2024-04-29 14:51:23.389681', ' 7.245']","[' 2024-04-29 14:51:23.389681', ' 2046.39169']"
1355,"[' 2024-04-29 14:51:23.599252', ' 7.254']","[' 2024-04-29 14:51:23.599252', ' 2053.87819']"
1356,"[' 2024-04-29 14:51:23.798566', ' 7.261']","[' 2024-04-29 14:51:23.798566', ' 2050.80657']"
1357,"[' 2024-04-29 14:51:23.997759', ' 7.264']","[' 2024-04-29 14:51:23.997759', ' 2051.5297']"
1358,"[' 2024-04-29 14:51:24.189607', ' 7.27']","[' 2024-04-29 14:51:24.189607', ' 2084.04028']"
1359,"[' 2024-04-29 14:51:24.397638', ' 7.277']","[' 2024-04-29 14:51:24.397638', ' 2006.03092']"
1360,"[' 2024-04-29 14:51:24.598734', ' 7.28']","[' 2024-04-29 14:51:24.598734', ' 2064.03709']"
1361,"[' 2024-04-29 14:51:24.797350', ' 7.288']","[' 2024-04-29 14:51:24.797350', ' 2002.05433']"
1362,"[' 2024-04-29 14:51:24.998163', ' 7.294']","[' 2024-04-29 14:51:24.998163', ' 2049.28306']"
1363,"[' 2024-04-29 14:51:25.198156', ' 7.296']","[' 2024-04-29 14:51:25.198156', ' 2159.73504']"
1364,"[' 2024-04-29 14:51:25.398627', ' 7.301']","[' 2024-04-29 14:51:25.398627', ' 2026.10823']"
1365,"[' 2024-04-29 14:51:25.598636', ' 7.311']","[' 2024-04-29 14:51:25.598636', ' 2115.41924']"
1366,"[' 2024-04-29 14:51:25.798992', ' 7.319']","[' 2024-04-29 14:51:25.798992', ' 2081.10199']"
1367,"[' 2024-04-29 14:51:25.988750', ' 7.328']","[' 2024-04-29 14:51:25.988750', ' 1969.38125']"
1368,"[' 2024-04-29 14:51:26.188182', ' 7.335']","[' 2024-04-29 14:51:26.188182', ' 1879.11044']"
1369,"[' 2024-04-29 14:51:26.382939', ' 7.343']","[' 2024-04-29 14:51:26.382939', ' 2057.84527']"
1370,"[' 2024-04-29 14:51:26.596780', ' 7.347']","[' 2024-04-29 14:51:26.596780', ' 2132.57077']"
1371,"[' 2024-04-29 14:51:26.798842', ' 7.351']","[' 2024-04-29 14:51:26.798842', ' 2094.2224']"
1372,"[' 2024-04-29 14:51:26.998052', ' 7.356']","[' 2024-04-29 14:51:26.998052', ' 2106.87025']"
1373,"[' 2024-04-29 14:51:27.189431', ' 7.36']","[' 2024-04-29 14:51:27.189431', ' 1967.82585']"
1374,"[' 2024-04-29 14:51:27.390992', ' 7.364']","[' 2024-04-29 14:51:27.390992', ' 2128.17817']"
1375,"[' 2024-04-29 14:51:27.585382', ' 7.368']","[' 2024-04-29 14:51:27.585382', ' 2057.3698']"
1376,"[' 2024-04-29 14:51:27.798565', ' 7.373']","[' 2024-04-29 14:51:27.798565', ' 2076.06024']"
1377,"[' 2024-04-29 14:51:27.997569', ' 7.379']","[' 2024-04-29 14:51:27.997569', ' 2015.1874']"
1378,"[' 2024-04-29 14:51:28.198005', ' 7.388']","[' 2024-04-29 14:51:28.198005', ' 2048.81962']"
1379,"[' 2024-04-29 14:51:28.397694', ' 7.392']","[' 2024-04-29 14:51:28.397694', ' 2113.36644']"
1380,"[' 2024-04-29 14:51:28.598724', ' 7.398']","[' 2024-04-29 14:51:28.598724', ' 1894.15901']"
1381,"[' 2024-04-29 14:51:28.798412', ' 7.405']","[' 2024-04-29 14:51:28.798412', ' 2006.2413']"
1382,"[' 2024-04-29 14:51:28.988654', ' 7.41']","[' 2024-04-29 14:51:28.988654', ' 2155.18227']"
1383,"[' 2024-04-29 14:51:29.197382', ' 7.422']","[' 2024-04-29 14:51:29.197382', ' 2206.45041']"
1384,"[' 2024-04-29 14:51:29.397903', ' 7.428']","[' 2024-04-29 14:51:29.397903', ' 2069.60829']"
1385,"[' 2024-04-29 14:51:29.597871', ' 7.434']","[' 2024-04-29 14:51:29.597871', ' 2033.30168']"
1386,"[' 2024-04-29 14:51:29.798255', ' 7.439']","[' 2024-04-29 14:51:29.798255', ' 1973.96777']"
1387,"[' 2024-04-29 14:51:29.988019', ' 7.443']","[' 2024-04-29 14:51:29.988019', ' 2083.5334']"
1388,"[' 2024-04-29 14:51:30.197338', ' 7.451']","[' 2024-04-29 14:51:30.197338', ' 2006.6491']"
1389,"[' 2024-04-29 14:51:30.397097', ' 7.457']","[' 2024-04-29 14:51:30.397097', ' 2087.6068']"
1390,"[' 2024-04-29 14:51:30.599016', ' 7.458']","[' 2024-04-29 14:51:30.599016', ' 1982.72067']"
1391,"[' 2024-04-29 14:51:30.799936', ' 7.461']","[' 2024-04-29 14:51:30.799936', ' 1946.06473']"
1392,"[' 2024-04-29 14:51:30.998302', ' 7.465']","[' 2024-04-29 14:51:30.998302', ' 2247.28161']"
1393,"[' 2024-04-29 14:51:31.197256', ' 7.47']","[' 2024-04-29 14:51:31.197256', ' 1930.31889']"
1394,"[' 2024-04-29 14:51:31.398018', ' 7.474']","[' 2024-04-29 14:51:31.398018', ' 2144.99602']"
1395,"[' 2024-04-29 14:51:31.597514', ' 7.482']","[' 2024-04-29 14:51:31.597514', ' 1966.02317']"
1396,"[' 2024-04-29 14:51:31.797405', ' 7.49']","[' 2024-04-29 14:51:31.797405', ' 2006.99638']"
1397,"[' 2024-04-29 14:51:31.998779', ' 7.497']","[' 2024-04-29 14:51:31.998779', ' 1967.95043']"
1398,"[' 2024-04-29 14:51:32.198104', ' 7.505']","[' 2024-04-29 14:51:32.198104', ' 2140.66694']"
1399,"[' 2024-04-29 14:51:32.400618', ' 7.512']","[' 2024-04-29 14:51:32.400618', ' 2141.23757']"
1400,"[' 2024-04-29 14:51:32.597637', ' 7.52']","[' 2024-04-29 14:51:32.597637', ' 2023.12573']"
1401,"[' 2024-04-29 14:51:32.797625', ' 7.528']","[' 2024-04-29 14:51:32.797625', ' 2072.50841']"
1402,"[' 2024-04-29 14:51:32.997852', ' 7.537']","[' 2024-04-29 14:51:32.997852', ' 1968.78057']"
1403,"[' 2024-04-29 14:51:33.235348', ' 7.542']","[' 2024-04-29 14:51:33.235348', ' 2076.67644']"
1404,"[' 2024-04-29 14:51:33.408520', ' 7.545']","[' 2024-04-29 14:51:33.408520', ' 1950.17033']"
1405,"[' 2024-04-29 14:51:33.597477', ' 7.551']","[' 2024-04-29 14:51:33.597477', ' 1988.6488']"
1406,"[' 2024-04-29 14:51:33.830850', ' 7.555']","[' 2024-04-29 14:51:33.830850', ' 2033.78235']"
1407,"[' 2024-04-29 14:51:34.083955', ' 7.559']","[' 2024-04-29 14:51:34.083955', ' 1893.64126']"
1408,"[' 2024-04-29 14:51:34.189338', ' 7.563']","[' 2024-04-29 14:51:34.189338', ' 2032.57531']"
1409,"[' 2024-04-29 14:51:34.390975', ' 7.567']","[' 2024-04-29 14:51:34.390975', ' 2025.75234']"
1410,"[' 2024-04-29 14:51:34.590537', ' 7.57']","[' 2024-04-29 14:51:34.590537', ' 1952.17319']"
1411,"[' 2024-04-29 14:51:34.797528', ' 7.574']","[' 2024-04-29 14:51:34.797528', ' 2029.65309']"
1412,"[' 2024-04-29 14:51:34.998731', ' 7.579']","[' 2024-04-29 14:51:34.998731', ' 2130.8208']"
1413,"[' 2024-04-29 14:51:35.215087', ' 7.582']","[' 2024-04-29 14:51:35.215087', ' 2011.78809']"
1414,"[' 2024-04-29 14:51:35.448342', ' 7.586']","[' 2024-04-29 14:51:35.448342', ' 1905.97642']"
1415,"[' 2024-04-29 14:51:35.600741', ' 7.592']","[' 2024-04-29 14:51:35.600741', ' 1895.29827']"
1416,"[' 2024-04-29 14:51:36.085158', ' 7.599']","[' 2024-04-29 14:51:36.085158', ' 2061.40758']"
1417,"[' 2024-04-29 14:51:36.681804', ' 7.608']","[' 2024-04-29 14:51:36.681804', ' 1956.41875']"
1418,"[' 2024-04-29 14:51:36.984579', ' 7.62']","[' 2024-04-29 14:51:36.984579', ' 1910.80317']"
1419,"[' 2024-04-29 14:51:37.282495', ' 7.629']","[' 2024-04-29 14:51:37.282495', ' 2028.16469']"
1420,"[' 2024-04-29 14:51:37.467691', ' 7.633']","[' 2024-04-29 14:51:37.467691', ' 2149.40832']"
1421,"[' 2024-04-29 14:51:37.614800', ' 7.636']","[' 2024-04-29 14:51:37.614800', ' 1987.8939']"
1422,"[' 2024-04-29 14:51:37.797649', ' 7.642']","[' 2024-04-29 14:51:37.797649', ' 2051.75316']"
1423,"[' 2024-04-29 14:51:37.966643', ' 7.648']","[' 2024-04-29 14:51:37.966643', ' 2042.95006']"
1424,"[' 2024-04-29 14:51:38.149717', ' 7.649']","[' 2024-04-29 14:51:38.149717', ' 2045.29413']"
1425,"[' 2024-04-29 14:51:38.288339', ' 7.652']","[' 2024-04-29 14:51:38.288339', ' 2083.21615']"
1426,"[' 2024-04-29 14:51:38.486534', ' 7.656']","[' 2024-04-29 14:51:38.486534', ' 1981.32546']"
1427,"[' 2024-04-29 14:51:38.632228', ' 7.662']","[' 2024-04-29 14:51:38.632228', ' 1943.52904']"
1428,"[' 2024-04-29 14:51:38.831148', ' 7.664']","[' 2024-04-29 14:51:38.831148', ' 1996.37636']"
1429,"[' 2024-04-29 14:51:39.012935', ' 7.671']","[' 2024-04-29 14:51:39.012935', ' 1968.06224']"
1430,"[' 2024-04-29 14:51:39.200570', ' 7.678']","[' 2024-04-29 14:51:39.200570', ' 2024.47904']"
1431,"[' 2024-04-29 14:51:39.369119', ' 7.682']","[' 2024-04-29 14:51:39.369119', ' 1945.7952']"
1432,"[' 2024-04-29 14:51:39.531433', ' 7.687']","[' 2024-04-29 14:51:39.531433', ' 1883.57878']"
1433,"[' 2024-04-29 14:51:39.665828', ' 7.694']","[' 2024-04-29 14:51:39.665828', ' 1988.24857']"
1434,"[' 2024-04-29 14:51:39.829077', ' 7.699']","[' 2024-04-29 14:51:39.829077', ' 1902.49037']"
1435,"[' 2024-04-29 14:51:39.985773', ' 7.709']","[' 2024-04-29 14:51:39.985773', ' 2052.54438']"
1436,"[' 2024-04-29 14:51:40.129084', ' 7.712']","[' 2024-04-29 14:51:40.129084', ' 2044.74476']"
1437,"[' 2024-04-29 14:51:40.234409', ' 7.715']","[' 2024-04-29 14:51:40.234409', ' 2067.46763']"
1438,"[' 2024-04-29 14:51:40.414574', ' 7.719']","[' 2024-04-29 14:51:40.414574', ' 2077.89491']"
1439,"[' 2024-04-29 14:51:40.581894', ' 7.73']","[' 2024-04-29 14:51:40.581894', ' 2066.98747']"
1440,"[' 2024-04-29 14:51:40.730593', ' 7.743']","[' 2024-04-29 14:51:40.730593', ' 1970.1663']"
1441,"[' 2024-04-29 14:51:40.897612', ' 7.751']","[' 2024-04-29 14:51:40.897612', ' 2020.4804']"
1442,"[' 2024-04-29 14:51:41.008285', ' 7.758']","[' 2024-04-29 14:51:41.008285', ' 1950.49091']"
1443,"[' 2024-04-29 14:51:41.201591', ' 7.762']","[' 2024-04-29 14:51:41.201591', ' 2003.19232']"
1444,"[' 2024-04-29 14:51:41.395484', ' 7.765']","[' 2024-04-29 14:51:41.395484', ' 2080.24073']"
1445,"[' 2024-04-29 14:51:41.597604', ' 7.771']","[' 2024-04-29 14:51:41.597604', ' 2006.29557']"
1446,"[' 2024-04-29 14:51:41.797732', ' 7.777']","[' 2024-04-29 14:51:41.797732', ' 2006.29625']"
1447,"[' 2024-04-29 14:51:41.997920', ' 7.78']","[' 2024-04-29 14:51:41.997920', ' 1925.53556']"
1448,"[' 2024-04-29 14:51:42.201761', ' 7.785']","[' 2024-04-29 14:51:42.201761', ' 2088.87251']"
1449,"[' 2024-04-29 14:51:42.397576', ' 7.793']","[' 2024-04-29 14:51:42.397576', ' 2102.80759']"
1450,"[' 2024-04-29 14:51:42.599080', ' 7.799']","[' 2024-04-29 14:51:42.599080', ' 1982.50895']"
1451,"[' 2024-04-29 14:51:42.803357', ' 7.805']","[' 2024-04-29 14:51:42.803357', ' 1805.90648']"
1452,"[' 2024-04-29 14:51:43.001246', ' 7.811']","[' 2024-04-29 14:51:43.001246', ' 2005.3091']"
1453,"[' 2024-04-29 14:51:43.187593', ' 7.816']","[' 2024-04-29 14:51:43.187593', ' 1934.37223']"
1454,"[' 2024-04-29 14:51:43.403678', ' 7.821']","[' 2024-04-29 14:51:43.403678', ' 1908.68916']"
1455,"[' 2024-04-29 14:51:43.597727', ' 7.826']","[' 2024-04-29 14:51:43.597727', ' 1955.52183']"
1456,"[' 2024-04-29 14:51:43.797150', ' 7.832']","[' 2024-04-29 14:51:43.797150', ' 1982.84232']"
1457,"[' 2024-04-29 14:51:44.003771', ' 7.842']","[' 2024-04-29 14:51:44.003771', ' 1961.87917']"
1458,"[' 2024-04-29 14:51:44.200986', ' 7.848']","[' 2024-04-29 14:51:44.200986', ' 2130.3078']"
1459,"[' 2024-04-29 14:51:44.397943', ' 7.856']","[' 2024-04-29 14:51:44.397943', ' 2034.72867']"
1460,"[' 2024-04-29 14:51:44.603007', ' 7.862']","[' 2024-04-29 14:51:44.603007', ' 2008.13056']"
1461,"[' 2024-04-29 14:51:44.800932', ' 7.867']","[' 2024-04-29 14:51:44.800932', ' 1963.30744']"
1462,"[' 2024-04-29 14:51:44.999113', ' 7.875']","[' 2024-04-29 14:51:44.999113', ' 2072.88833']"
1463,"[' 2024-04-29 14:51:45.199299', ' 7.879']","[' 2024-04-29 14:51:45.199299', ' 2044.77608']"
1464,"[' 2024-04-29 14:51:45.401197', ' 7.888']","[' 2024-04-29 14:51:45.401197', ' 2057.59395']"
1465,"[' 2024-04-29 14:51:45.601838', ' 7.895']","[' 2024-04-29 14:51:45.601838', ' 2031.53417']"
1466,"[' 2024-04-29 14:51:45.780506', ' 7.9']","[' 2024-04-29 14:51:45.780506', ' 2030.79164']"
1467,"[' 2024-04-29 14:51:45.972418', ' 7.904']","[' 2024-04-29 14:51:45.972418', ' 2012.75984']"
1468,"[' 2024-04-29 14:51:46.200426', ' 7.909']","[' 2024-04-29 14:51:46.200426', ' 2018.04194']"
1469,"[' 2024-04-29 14:51:46.397913', ' 7.915']","[' 2024-04-29 14:51:46.397913', ' 2090.76499']"
1470,"[' 2024-04-29 14:51:46.599946', ' 7.923']","[' 2024-04-29 14:51:46.599946', ' 2016.17629']"
1471,"[' 2024-04-29 14:51:46.800044', ' 7.927']","[' 2024-04-29 14:51:46.800044', ' 2071.74497']"
1472,"[' 2024-04-29 14:51:47.000140', ' 7.931']","[' 2024-04-29 14:51:47.000140', ' 2167.83836']"
1473,"[' 2024-04-29 14:51:47.199408', ' 7.936']","[' 2024-04-29 14:51:47.199408', ' 2032.58172']"
1474,"[' 2024-04-29 14:51:47.385042', ' 7.94']","[' 2024-04-29 14:51:47.385042', ' 2021.44751']"
1475,"[' 2024-04-29 14:51:47.587400', ' 7.944']","[' 2024-04-29 14:51:47.587400', ' 1955.17023']"
1476,"[' 2024-04-29 14:51:47.798283', ' 7.95']","[' 2024-04-29 14:51:47.798283', ' 1930.16805']"
1477,"[' 2024-04-29 14:51:47.995895', ' 7.958']","[' 2024-04-29 14:51:47.995895', ' 1959.08724']"
1478,"[' 2024-04-29 14:51:48.195789', ' 7.966']","[' 2024-04-29 14:51:48.195789', ' 1968.6045']"
