,load,ohms
1331,"[' 2024-04-29 14:01:08.450747', ' 7.179']","[' 2024-04-29 14:01:08.450747', ' 2424.22803']"
1332,"[' 2024-04-29 14:01:08.650559', ' 7.187']","[' 2024-04-29 14:01:08.650559', ' 2341.49745']"
1333,"[' 2024-04-29 14:01:08.840153', ' 7.192']","[' 2024-04-29 14:01:08.840153', ' 2365.8901']"
1334,"[' 2024-04-29 14:01:09.044061', ' 7.199']","[' 2024-04-29 14:01:09.044061', ' 2362.01125']"
1335,"[' 2024-04-29 14:01:09.249163', ' 7.203']","[' 2024-04-29 14:01:09.249163', ' 2350.10311']"
1336,"[' 2024-04-29 14:01:09.449773', ' 7.209']","[' 2024-04-29 14:01:09.449773', ' 2315.10008']"
1337,"[' 2024-04-29 14:01:09.649757', ' 7.214']","[' 2024-04-29 14:01:09.649757', ' 2220.02282']"
1338,"[' 2024-04-29 14:01:09.849845', ' 7.216']","[' 2024-04-29 14:01:09.849845', ' 2214.98329']"
1339,"[' 2024-04-29 14:01:10.050374', ' 7.218']","[' 2024-04-29 14:01:10.050374', ' 2357.60897']"
1340,"[' 2024-04-29 14:01:10.250144', ' 7.223']","[' 2024-04-29 14:01:10.250144', ' 2369.66157']"
1341,"[' 2024-04-29 14:01:10.443773', ' 7.228']","[' 2024-04-29 14:01:10.443773', ' 2291.07931']"
1342,"[' 2024-04-29 14:01:10.649141', ' 7.234']","[' 2024-04-29 14:01:10.649141', ' 2252.43228']"
1343,"[' 2024-04-29 14:01:10.849908', ' 7.242']","[' 2024-04-29 14:01:10.849908', ' 2141.62327']"
1344,"[' 2024-04-29 14:01:11.050603', ' 7.249']","[' 2024-04-29 14:01:11.050603', ' 2431.88777']"
1345,"[' 2024-04-29 14:01:11.252204', ' 7.257']","[' 2024-04-29 14:01:11.252204', ' 2247.18687']"
1346,"[' 2024-04-29 14:01:11.450670', ' 7.261']","[' 2024-04-29 14:01:11.450670', ' 2251.19247']"
1347,"[' 2024-04-29 14:01:11.648903', ' 7.266']","[' 2024-04-29 14:01:11.648903', ' 2312.22464']"
1348,"[' 2024-04-29 14:01:11.842260', ' 7.271']","[' 2024-04-29 14:01:11.842260', ' 2303.28455']"
1349,"[' 2024-04-29 14:01:12.043943', ' 7.275']","[' 2024-04-29 14:01:12.043943', ' 2424.97373']"
1350,"[' 2024-04-29 14:01:12.250730', ' 7.285']","[' 2024-04-29 14:01:12.250730', ' 2262.39628']"
1351,"[' 2024-04-29 14:01:12.449801', ' 7.291']","[' 2024-04-29 14:01:12.449801', ' 2288.27548']"
1352,"[' 2024-04-29 14:01:12.649970', ' 7.296']","[' 2024-04-29 14:01:12.649970', ' 2182.16894']"
1353,"[' 2024-04-29 14:01:12.851943', ' 7.3']","[' 2024-04-29 14:01:12.851943', ' 2215.04342']"
1354,"[' 2024-04-29 14:01:13.050149', ' 7.301']","[' 2024-04-29 14:01:13.050149', ' 2362.38655']"
1355,"[' 2024-04-29 14:01:13.243007', ' 7.306']","[' 2024-04-29 14:01:13.243007', ' 2375.21249']"
1356,"[' 2024-04-29 14:01:13.443213', ' 7.317']","[' 2024-04-29 14:01:13.443213', ' 2365.44467']"
1357,"[' 2024-04-29 14:01:13.651036', ' 7.329']","[' 2024-04-29 14:01:13.651036', ' 2223.98933']"
1358,"[' 2024-04-29 14:01:13.850099', ' 7.338']","[' 2024-04-29 14:01:13.850099', ' 2268.09141']"
1359,"[' 2024-04-29 14:01:14.035047', ' 7.346']","[' 2024-04-29 14:01:14.035047', ' 2410.55468']"
1360,"[' 2024-04-29 14:01:14.248803', ' 7.347']","[' 2024-04-29 14:01:14.248803', ' 2326.96698']"
1361,"[' 2024-04-29 14:01:14.434463', ' 7.35']","[' 2024-04-29 14:01:14.434463', ' 2346.75953']"
1362,"[' 2024-04-29 14:01:14.641965', ' 7.355']","[' 2024-04-29 14:01:14.641965', ' 2419.05332']"
1363,"[' 2024-04-29 14:01:14.848884', ' 7.359']","[' 2024-04-29 14:01:14.848884', ' 2267.32293']"
1364,"[' 2024-04-29 14:01:15.049409', ' 7.364']","[' 2024-04-29 14:01:15.049409', ' 2235.06355']"
1365,"[' 2024-04-29 14:01:15.234746', ' 7.373']","[' 2024-04-29 14:01:15.234746', ' 2220.82807']"
1366,"[' 2024-04-29 14:01:15.450218', ' 7.38']","[' 2024-04-29 14:01:15.450218', ' 2288.99148']"
1367,"[' 2024-04-29 14:01:15.648770', ' 7.388']","[' 2024-04-29 14:01:15.648770', ' 2244.40225']"
1368,"[' 2024-04-29 14:01:15.849609', ' 7.39']","[' 2024-04-29 14:01:15.849609', ' 2437.04429']"
1369,"[' 2024-04-29 14:01:16.042295', ' 7.394']","[' 2024-04-29 14:01:16.042295', ' 2377.3304']"
1370,"[' 2024-04-29 14:01:16.251955', ' 7.398']","[' 2024-04-29 14:01:16.251955', ' 2350.12856']"
1371,"[' 2024-04-29 14:01:16.443353', ' 7.399']","[' 2024-04-29 14:01:16.443353', ' 2169.44664']"
1372,"[' 2024-04-29 14:01:16.648680', ' 7.4']","[' 2024-04-29 14:01:16.648680', ' 2150.52424']"
1373,"[' 2024-04-29 14:01:16.844360', ' 7.402']","[' 2024-04-29 14:01:16.844360', ' 2399.10115']"
1374,"[' 2024-04-29 14:01:17.048459', ' 7.407']","[' 2024-04-29 14:01:17.048459', ' 2272.57724']"
1375,"[' 2024-04-29 14:01:17.249918', ' 7.412']","[' 2024-04-29 14:01:17.249918', ' 2410.20605']"
1376,"[' 2024-04-29 14:01:17.449552', ' 7.423']","[' 2024-04-29 14:01:17.449552', ' 2397.91477']"
1377,"[' 2024-04-29 14:01:17.642413', ' 7.437']","[' 2024-04-29 14:01:17.642413', ' 2352.76287']"
1378,"[' 2024-04-29 14:01:17.850214', ' 7.445']","[' 2024-04-29 14:01:17.850214', ' 2268.40398']"
1379,"[' 2024-04-29 14:01:18.049973', ' 7.449']","[' 2024-04-29 14:01:18.049973', ' 2277.31536']"
1380,"[' 2024-04-29 14:01:18.249163', ' 7.454']","[' 2024-04-29 14:01:18.249163', ' 2153.9056']"
1381,"[' 2024-04-29 14:01:18.448908', ' 7.459']","[' 2024-04-29 14:01:18.448908', ' 2365.98335']"
1382,"[' 2024-04-29 14:01:18.649542', ' 7.463']","[' 2024-04-29 14:01:18.649542', ' 2259.76034']"
1383,"[' 2024-04-29 14:01:18.849227', ' 7.472']","[' 2024-04-29 14:01:18.849227', ' 2090.30441']"
1384,"[' 2024-04-29 14:01:19.049682', ' 7.475']","[' 2024-04-29 14:01:19.049682', ' 2119.27852']"
1385,"[' 2024-04-29 14:01:19.242212', ' 7.484']","[' 2024-04-29 14:01:19.242212', ' 2174.76436']"
1386,"[' 2024-04-29 14:01:19.450191', ' 7.491']","[' 2024-04-29 14:01:19.450191', ' 2284.9341']"
1387,"[' 2024-04-29 14:01:19.649289', ' 7.501']","[' 2024-04-29 14:01:19.649289', ' 2130.4205']"
1388,"[' 2024-04-29 14:01:19.838410', ' 7.504']","[' 2024-04-29 14:01:19.838410', ' 2121.77819']"
1389,"[' 2024-04-29 14:01:20.049591', ' 7.509']","[' 2024-04-29 14:01:20.049591', ' 2274.70413']"
1390,"[' 2024-04-29 14:01:20.249996', ' 7.514']","[' 2024-04-29 14:01:20.249996', ' 2176.10448']"
1391,"[' 2024-04-29 14:01:20.449096', ' 7.519']","[' 2024-04-29 14:01:20.449096', ' 2201.19872']"
1392,"[' 2024-04-29 14:01:20.649388', ' 7.523']","[' 2024-04-29 14:01:20.649388', ' 2297.75983']"
1393,"[' 2024-04-29 14:01:20.849315', ' 7.527']","[' 2024-04-29 14:01:20.849315', ' 2252.23201']"
1394,"[' 2024-04-29 14:01:21.042552', ' 7.531']","[' 2024-04-29 14:01:21.042552', ' 2223.15241']"
1395,"[' 2024-04-29 14:01:21.249156', ' 7.536']","[' 2024-04-29 14:01:21.249156', ' 2317.89201']"
1396,"[' 2024-04-29 14:01:21.449688', ' 7.541']","[' 2024-04-29 14:01:21.449688', ' 2218.26665']"
1397,"[' 2024-04-29 14:01:21.649942', ' 7.546']","[' 2024-04-29 14:01:21.649942', ' 2342.44924']"
1398,"[' 2024-04-29 14:01:21.850177', ' 7.556']","[' 2024-04-29 14:01:21.850177', ' 2413.66256']"
1399,"[' 2024-04-29 14:01:22.050171', ' 7.561']","[' 2024-04-29 14:01:22.050171', ' 2110.61263']"
1400,"[' 2024-04-29 14:01:22.250038', ' 7.565']","[' 2024-04-29 14:01:22.250038', ' 2258.88789']"
1401,"[' 2024-04-29 14:01:22.448938', ' 7.571']","[' 2024-04-29 14:01:22.448938', ' 2210.51525']"
1402,"[' 2024-04-29 14:01:22.648683', ' 7.575']","[' 2024-04-29 14:01:22.648683', ' 2315.65695']"
1403,"[' 2024-04-29 14:01:22.847904', ' 7.587']","[' 2024-04-29 14:01:22.847904', ' 2294.74454']"
1404,"[' 2024-04-29 14:01:23.048226', ' 7.595']","[' 2024-04-29 14:01:23.048226', ' 2246.05455']"
1405,"[' 2024-04-29 14:01:23.248812', ' 7.605']","[' 2024-04-29 14:01:23.248812', ' 2176.61984']"
1406,"[' 2024-04-29 14:01:23.447898', ' 7.61']","[' 2024-04-29 14:01:23.447898', ' 2184.38043']"
1407,"[' 2024-04-29 14:01:23.648290', ' 7.617']","[' 2024-04-29 14:01:23.648290', ' 2234.55026']"
1408,"[' 2024-04-29 14:01:23.848424', ' 7.618']","[' 2024-04-29 14:01:23.848424', ' 2234.29524']"
1409,"[' 2024-04-29 14:01:24.049488', ' 7.622']","[' 2024-04-29 14:01:24.049488', ' 2236.02863']"
1410,"[' 2024-04-29 14:01:24.241362', ' 7.625']","[' 2024-04-29 14:01:24.241362', ' 2230.81988']"
1411,"[' 2024-04-29 14:01:24.434235', ' 7.629']","[' 2024-04-29 14:01:24.434235', ' 2125.48474']"
1412,"[' 2024-04-29 14:01:24.648458', ' 7.635']","[' 2024-04-29 14:01:24.648458', ' 2260.08682']"
1413,"[' 2024-04-29 14:01:24.849935', ' 7.642']","[' 2024-04-29 14:01:24.849935', ' 2165.67175']"
1414,"[' 2024-04-29 14:01:25.049655', ' 7.646']","[' 2024-04-29 14:01:25.049655', ' 2184.97822']"
1415,"[' 2024-04-29 14:01:25.250765', ' 7.657']","[' 2024-04-29 14:01:25.250765', ' 2180.68451']"
1416,"[' 2024-04-29 14:01:25.449017', ' 7.669']","[' 2024-04-29 14:01:25.449017', ' 2254.75058']"
1417,"[' 2024-04-29 14:01:25.634494', ' 7.678']","[' 2024-04-29 14:01:25.634494', ' 2277.05063']"
1418,"[' 2024-04-29 14:01:25.849162', ' 7.688']","[' 2024-04-29 14:01:25.849162', ' 2202.09971']"
1419,"[' 2024-04-29 14:01:26.043039', ' 7.693']","[' 2024-04-29 14:01:26.043039', ' 2346.2805']"
1420,"[' 2024-04-29 14:01:26.249671', ' 7.696']","[' 2024-04-29 14:01:26.249671', ' 2112.98126']"
1421,"[' 2024-04-29 14:01:26.449043', ' 7.7']","[' 2024-04-29 14:01:26.449043', ' 2146.46707']"
1422,"[' 2024-04-29 14:01:26.648830', ' 7.701']","[' 2024-04-29 14:01:26.648830', ' 2089.43938']"
1423,"[' 2024-04-29 14:01:26.849824', ' 7.702']","[' 2024-04-29 14:01:26.849824', ' 2100.33885']"
1424,"[' 2024-04-29 14:01:27.037716', ' 7.707']","[' 2024-04-29 14:01:27.037716', ' 2237.10755']"
1425,"[' 2024-04-29 14:01:27.240208', ' 7.711']","[' 2024-04-29 14:01:27.240208', ' 2252.41783']"
1426,"[' 2024-04-29 14:01:27.449474', ' 7.713']","[' 2024-04-29 14:01:27.449474', ' 2172.13667']"
1427,"[' 2024-04-29 14:01:27.642051', ' 7.716']","[' 2024-04-29 14:01:27.642051', ' 2045.73574']"
1428,"[' 2024-04-29 14:01:27.849520', ' 7.722']","[' 2024-04-29 14:01:27.849520', ' 2206.04428']"
1429,"[' 2024-04-29 14:01:28.049455', ' 7.728']","[' 2024-04-29 14:01:28.049455', ' 2091.39652']"
1430,"[' 2024-04-29 14:01:28.249815', ' 7.735']","[' 2024-04-29 14:01:28.249815', ' 2176.1694']"
1431,"[' 2024-04-29 14:01:28.448774', ' 7.743']","[' 2024-04-29 14:01:28.448774', ' 2256.13041']"
1432,"[' 2024-04-29 14:01:28.648725', ' 7.75']","[' 2024-04-29 14:01:28.648725', ' 2143.43854']"
1433,"[' 2024-04-29 14:01:28.849293', ' 7.757']","[' 2024-04-29 14:01:28.849293', ' 2225.9945']"
1434,"[' 2024-04-29 14:01:29.048917', ' 7.764']","[' 2024-04-29 14:01:29.048917', ' 2032.46815']"
1435,"[' 2024-04-29 14:01:29.242093', ' 7.773']","[' 2024-04-29 14:01:29.242093', ' 2096.80809']"
1436,"[' 2024-04-29 14:01:29.433580', ' 7.776']","[' 2024-04-29 14:01:29.433580', ' 2091.70215']"
1437,"[' 2024-04-29 14:01:29.639340', ' 7.783']","[' 2024-04-29 14:01:29.639340', ' 2125.26465']"
1438,"[' 2024-04-29 14:01:29.848660', ' 7.787']","[' 2024-04-29 14:01:29.848660', ' 2171.18714']"
1439,"[' 2024-04-29 14:01:30.048698', ' 7.791']","[' 2024-04-29 14:01:30.048698', ' 2168.5533']"
1440,"[' 2024-04-29 14:01:30.249533', ' 7.796']","[' 2024-04-29 14:01:30.249533', ' 2182.21944']"
1441,"[' 2024-04-29 14:01:30.449233', ' 7.8']","[' 2024-04-29 14:01:30.449233', ' 2170.97676']"
1442,"[' 2024-04-29 14:01:30.648772', ' 7.805']","[' 2024-04-29 14:01:30.648772', ' 2154.61775']"
1443,"[' 2024-04-29 14:01:30.842583', ' 7.813']","[' 2024-04-29 14:01:30.842583', ' 2218.87094']"
1444,"[' 2024-04-29 14:01:31.050355', ' 7.817']","[' 2024-04-29 14:01:31.050355', ' 2040.03219']"
1445,"[' 2024-04-29 14:01:31.249150', ' 7.821']","[' 2024-04-29 14:01:31.249150', ' 2246.66823']"
1446,"[' 2024-04-29 14:01:31.440889', ' 7.827']","[' 2024-04-29 14:01:31.440889', ' 2115.19466']"
1447,"[' 2024-04-29 14:01:31.647814', ' 7.83']","[' 2024-04-29 14:01:31.647814', ' 2084.30838']"
1448,"[' 2024-04-29 14:01:31.848490', ' 7.837']","[' 2024-04-29 14:01:31.848490', ' 2163.65225']"
1449,"[' 2024-04-29 14:01:32.048662', ' 7.843']","[' 2024-04-29 14:01:32.048662', ' 2176.48251']"
1450,"[' 2024-04-29 14:01:32.241700', ' 7.848']","[' 2024-04-29 14:01:32.241700', ' 2156.7679']"
1451,"[' 2024-04-29 14:01:32.442499', ' 7.856']","[' 2024-04-29 14:01:32.442499', ' 2143.58766']"
1452,"[' 2024-04-29 14:01:32.641758', ' 7.861']","[' 2024-04-29 14:01:32.641758', ' 2084.01585']"
1453,"[' 2024-04-29 14:01:32.842172', ' 7.867']","[' 2024-04-29 14:01:32.842172', ' 2053.56017']"
1454,"[' 2024-04-29 14:01:33.048372', ' 7.874']","[' 2024-04-29 14:01:33.048372', ' 2126.44683']"
1455,"[' 2024-04-29 14:01:33.234058', ' 7.881']","[' 2024-04-29 14:01:33.234058', ' 2200.24508']"
1456,"[' 2024-04-29 14:01:33.449034', ' 7.888']","[' 2024-04-29 14:01:33.449034', ' 2044.29871']"
1457,"[' 2024-04-29 14:01:33.643251', ' 7.893']","[' 2024-04-29 14:01:33.643251', ' 2155.28443']"
1458,"[' 2024-04-29 14:01:33.843713', ' 7.902']","[' 2024-04-29 14:01:33.843713', ' 2114.31028']"
1459,"[' 2024-04-29 14:01:34.048231', ' 7.905']","[' 2024-04-29 14:01:34.048231', ' 2139.15516']"
1460,"[' 2024-04-29 14:01:34.243124', ' 7.91']","[' 2024-04-29 14:01:34.243124', ' 2168.63455']"
1461,"[' 2024-04-29 14:01:34.443534', ' 7.915']","[' 2024-04-29 14:01:34.443534', ' 2091.50268']"
1462,"[' 2024-04-29 14:01:34.650542', ' 7.919']","[' 2024-04-29 14:01:34.650542', ' 2069.70406']"
1463,"[' 2024-04-29 14:01:34.844341', ' 7.927']","[' 2024-04-29 14:01:34.844341', ' 2073.74734']"
1464,"[' 2024-04-29 14:01:35.048505', ' 7.931']","[' 2024-04-29 14:01:35.048505', ' 2030.28162']"
1465,"[' 2024-04-29 14:01:35.248419', ' 7.938']","[' 2024-04-29 14:01:35.248419', ' 2135.98815']"
1466,"[' 2024-04-29 14:01:35.448441', ' 7.945']","[' 2024-04-29 14:01:35.448441', ' 2308.5195']"
1467,"[' 2024-04-29 14:01:35.645067', ' 7.949']","[' 2024-04-29 14:01:35.645067', ' 2241.11283']"
1468,"[' 2024-04-29 14:01:35.844567', ' 7.956']","[' 2024-04-29 14:01:35.844567', ' 1936.69531']"
1469,"[' 2024-04-29 14:01:36.047086', ' 7.962']","[' 2024-04-29 14:01:36.047086', ' 2096.63669']"
1470,"[' 2024-04-29 14:01:36.248996', ' 7.97']","[' 2024-04-29 14:01:36.248996', ' 2064.9469']"
1471,"[' 2024-04-29 14:01:36.443528', ' 7.975']","[' 2024-04-29 14:01:36.443528', ' 1909.65411']"
1472,"[' 2024-04-29 14:01:36.648804', ' 7.98']","[' 2024-04-29 14:01:36.648804', ' 2094.24973']"
1473,"[' 2024-04-29 14:01:36.848755', ' 7.988']","[' 2024-04-29 14:01:36.848755', ' 2104.15477']"
1474,"[' 2024-04-29 14:01:37.048570', ' 7.992']","[' 2024-04-29 14:01:37.048570', ' 2069.08013']"
1475,"[' 2024-04-29 14:01:37.242105', ' 7.998']","[' 2024-04-29 14:01:37.242105', ' 1856.48525']"
1476,"[' 2024-04-29 14:01:37.448078', ' 8.004']","[' 2024-04-29 14:01:37.448078', ' 2159.90691']"
1477,"[' 2024-04-29 14:01:37.648768', ' 8.007']","[' 2024-04-29 14:01:37.648768', ' 2099.05482']"
1478,"[' 2024-04-29 14:01:37.848902', ' 8.015']","[' 2024-04-29 14:01:37.848902', ' 2115.44674']"
1479,"[' 2024-04-29 14:01:38.043711', ' 8.021']","[' 2024-04-29 14:01:38.043711', ' 2156.743']"
1480,"[' 2024-04-29 14:01:38.241339', ' 8.029']","[' 2024-04-29 14:01:38.241339', ' 2026.00807']"
1481,"[' 2024-04-29 14:01:38.444266', ' 8.034']","[' 2024-04-29 14:01:38.444266', ' 1951.59293']"
1482,"[' 2024-04-29 14:01:38.640580', ' 8.036']","[' 2024-04-29 14:01:38.640580', ' 2017.84777']"
1483,"[' 2024-04-29 14:01:38.849633', ' 8.04']","[' 2024-04-29 14:01:38.849633', ' 1983.92073']"
1484,"[' 2024-04-29 14:01:39.044592', ' 8.044']","[' 2024-04-29 14:01:39.044592', ' 2184.02369']"
1485,"[' 2024-04-29 14:01:39.248519', ' 8.047']","[' 2024-04-29 14:01:39.248519', ' 2068.62604']"
1486,"[' 2024-04-29 14:01:39.448575', ' 8.053']","[' 2024-04-29 14:01:39.448575', ' 2114.0212']"
1487,"[' 2024-04-29 14:01:39.644763', ' 8.059']","[' 2024-04-29 14:01:39.644763', ' 1840.19493']"
1488,"[' 2024-04-29 14:01:39.839776', ' 8.063']","[' 2024-04-29 14:01:39.839776', ' 1960.14273']"
1489,"[' 2024-04-29 14:01:40.048378', ' 8.071']","[' 2024-04-29 14:01:40.048378', ' 2113.74579']"
1490,"[' 2024-04-29 14:01:40.248759', ' 8.077']","[' 2024-04-29 14:01:40.248759', ' 1988.34057']"
1491,"[' 2024-04-29 14:01:40.448082', ' 8.088']","[' 2024-04-29 14:01:40.448082', ' 2087.09425']"
1492,"[' 2024-04-29 14:01:40.647368', ' 8.093']","[' 2024-04-29 14:01:40.647368', ' 2084.57141']"
1493,"[' 2024-04-29 14:01:40.847380', ' 8.099']","[' 2024-04-29 14:01:40.847380', ' 1978.88227']"
1494,"[' 2024-04-29 14:01:41.049020', ' 8.104']","[' 2024-04-29 14:01:41.049020', ' 2136.93885']"
1495,"[' 2024-04-29 14:01:41.242098', ' 8.108']","[' 2024-04-29 14:01:41.242098', ' 2057.25784']"
1496,"[' 2024-04-29 14:01:41.449020', ' 8.114']","[' 2024-04-29 14:01:41.449020', ' 2156.14138']"
1497,"[' 2024-04-29 14:01:41.633726', ' 8.118']","[' 2024-04-29 14:01:41.633726', ' 2013.74293']"
1498,"[' 2024-04-29 14:01:41.833788', ' 8.123']","[' 2024-04-29 14:01:41.833788', ' 2107.54375']"
1499,"[' 2024-04-29 14:01:42.047899', ' 8.131']","[' 2024-04-29 14:01:42.047899', ' 2115.47792']"
1500,"[' 2024-04-29 14:01:42.248400', ' 8.134']","[' 2024-04-29 14:01:42.248400', ' 2088.96379']"
1501,"[' 2024-04-29 14:01:42.448184', ' 8.139']","[' 2024-04-29 14:01:42.448184', ' 2087.45138']"
1502,"[' 2024-04-29 14:01:42.648199', ' 8.145']","[' 2024-04-29 14:01:42.648199', ' 2029.63556']"
1503,"[' 2024-04-29 14:01:42.848175', ' 8.149']","[' 2024-04-29 14:01:42.848175', ' 1972.48025']"
1504,"[' 2024-04-29 14:01:43.048945', ' 8.158']","[' 2024-04-29 14:01:43.048945', ' 2030.15749']"
1505,"[' 2024-04-29 14:01:43.242326', ' 8.165']","[' 2024-04-29 14:01:43.242326', ' 2027.41383']"
1506,"[' 2024-04-29 14:01:43.448907', ' 8.173']","[' 2024-04-29 14:01:43.448907', ' 1808.31744']"
1507,"[' 2024-04-29 14:01:43.648350', ' 8.177']","[' 2024-04-29 14:01:43.648350', ' 2056.40485']"
1508,"[' 2024-04-29 14:01:43.832981', ' 8.183']","[' 2024-04-29 14:01:43.832981', ' 1890.15154']"
1509,"[' 2024-04-29 14:01:44.033037', ' 8.19']","[' 2024-04-29 14:01:44.033037', ' 1867.07473']"
1510,"[' 2024-04-29 14:01:44.248665', ' 8.194']","[' 2024-04-29 14:01:44.248665', ' 2090.98889']"
1511,"[' 2024-04-29 14:01:44.448863', ' 8.199']","[' 2024-04-29 14:01:44.448863', ' 1994.99902']"
1512,"[' 2024-04-29 14:01:44.642384', ' 8.204']","[' 2024-04-29 14:01:44.642384', ' 1902.05659']"
1513,"[' 2024-04-29 14:01:44.833720', ' 8.208']","[' 2024-04-29 14:01:44.833720', ' 2094.24673']"
1514,"[' 2024-04-29 14:01:45.034149', ' 8.213']","[' 2024-04-29 14:01:45.034149', ' 2117.49794']"
1515,"[' 2024-04-29 14:01:45.234317', ' 8.217']","[' 2024-04-29 14:01:45.234317', ' 1993.61303']"
1516,"[' 2024-04-29 14:01:45.449516', ' 8.221']","[' 2024-04-29 14:01:45.449516', ' 2020.6297']"
1517,"[' 2024-04-29 14:01:45.635028', ' 8.228']","[' 2024-04-29 14:01:45.635028', ' 2082.62114']"
1518,"[' 2024-04-29 14:01:45.847470', ' 8.234']","[' 2024-04-29 14:01:45.847470', ' 2065.75649']"
1519,"[' 2024-04-29 14:01:46.041946', ' 8.24']","[' 2024-04-29 14:01:46.041946', ' 1998.10825']"
1520,"[' 2024-04-29 14:01:46.249774', ' 8.247']","[' 2024-04-29 14:01:46.249774', ' 2015.81081']"
1521,"[' 2024-04-29 14:01:46.436800', ' 8.253']","[' 2024-04-29 14:01:46.436800', ' 1936.17385']"
1522,"[' 2024-04-29 14:01:46.646438', ' 8.262']","[' 2024-04-29 14:01:46.646438', ' 1922.84409']"
1523,"[' 2024-04-29 14:01:46.837578', ' 8.268']","[' 2024-04-29 14:01:46.837578', ' 2027.22927']"
1524,"[' 2024-04-29 14:01:47.037912', ' 8.278']","[' 2024-04-29 14:01:47.037912', ' 1906.88975']"
1525,"[' 2024-04-29 14:01:47.237838', ' 8.284']","[' 2024-04-29 14:01:47.237838', ' 1998.38039']"
1526,"[' 2024-04-29 14:01:47.448980', ' 8.293']","[' 2024-04-29 14:01:47.448980', ' 1976.52713']"
1527,"[' 2024-04-29 14:01:47.639769', ' 8.299']","[' 2024-04-29 14:01:47.639769', ' 1938.67321']"
1528,"[' 2024-04-29 14:01:47.838424', ' 8.307']","[' 2024-04-29 14:01:47.838424', ' 2107.86887']"
1529,"[' 2024-04-29 14:01:48.039507', ' 8.311']","[' 2024-04-29 14:01:48.039507', ' 2120.66404']"
1530,"[' 2024-04-29 14:01:48.240232', ' 8.314']","[' 2024-04-29 14:01:48.240232', ' 2029.85054']"
1531,"[' 2024-04-29 14:01:48.449207', ' 8.315']","[' 2024-04-29 14:01:48.449207', ' 2143.09743']"
1532,"[' 2024-04-29 14:01:48.640204', ' 8.319']","[' 2024-04-29 14:01:48.640204', ' 1905.24394']"
1533,"[' 2024-04-29 14:01:48.840705', ' 8.323']","[' 2024-04-29 14:01:48.840705', ' 2127.60303']"
1534,"[' 2024-04-29 14:01:49.041013', ' 8.327']","[' 2024-04-29 14:01:49.041013', ' 2067.67711']"
1535,"[' 2024-04-29 14:01:49.241475', ' 8.332']","[' 2024-04-29 14:01:49.241475', ' 2008.81275']"
1536,"[' 2024-04-29 14:01:49.448345', ' 8.333']","[' 2024-04-29 14:01:49.448345', ' 1989.10552']"
1537,"[' 2024-04-29 14:01:49.641824', ' 8.338']","[' 2024-04-29 14:01:49.641824', ' 2014.25888']"
1538,"[' 2024-04-29 14:01:49.841892', ' 8.353']","[' 2024-04-29 14:01:49.841892', ' 1915.90292']"
1539,"[' 2024-04-29 14:01:50.042313', ' 8.367']","[' 2024-04-29 14:01:50.042313', ' 2033.62664']"
1540,"[' 2024-04-29 14:01:50.242947', ' 8.373']","[' 2024-04-29 14:01:50.242947', ' 1952.52494']"
1541,"[' 2024-04-29 14:01:50.443380', ' 8.38']","[' 2024-04-29 14:01:50.443380', ' 2018.40193']"
1542,"[' 2024-04-29 14:01:50.643425', ' 8.383']","[' 2024-04-29 14:01:50.643425', ' 2117.79387']"
1543,"[' 2024-04-29 14:01:50.843817', ' 8.386']","[' 2024-04-29 14:01:50.843817', ' 1996.91302']"
1544,"[' 2024-04-29 14:01:51.043788', ' 8.393']","[' 2024-04-29 14:01:51.043788', ' 2063.96378']"
1545,"[' 2024-04-29 14:01:51.243951', ' 8.398']","[' 2024-04-29 14:01:51.243951', ' 2026.53314']"
1546,"[' 2024-04-29 14:01:51.444445', ' 8.405']","[' 2024-04-29 14:01:51.444445', ' 1860.54691']"
1547,"[' 2024-04-29 14:01:51.644726', ' 8.411']","[' 2024-04-29 14:01:51.644726', ' 1928.74374']"
1548,"[' 2024-04-29 14:01:51.844563', ' 8.416']","[' 2024-04-29 14:01:51.844563', ' 1979.68254']"
1549,"[' 2024-04-29 14:01:52.044947', ' 8.422']","[' 2024-04-29 14:01:52.044947', ' 2047.95603']"
1550,"[' 2024-04-29 14:01:52.244813', ' 8.424']","[' 2024-04-29 14:01:52.244813', ' 1918.48192']"
1551,"[' 2024-04-29 14:01:52.444862', ' 8.426']","[' 2024-04-29 14:01:52.444862', ' 1970.69152']"
1552,"[' 2024-04-29 14:01:52.645243', ' 8.431']","[' 2024-04-29 14:01:52.645243', ' 1862.51964']"
1553,"[' 2024-04-29 14:01:52.845491', ' 8.435']","[' 2024-04-29 14:01:52.845491', ' 1933.9324']"
1554,"[' 2024-04-29 14:01:53.045810', ' 8.438']","[' 2024-04-29 14:01:53.045810', ' 1967.79329']"
1555,"[' 2024-04-29 14:01:53.246043', ' 8.444']","[' 2024-04-29 14:01:53.246043', ' 1907.13092']"
1556,"[' 2024-04-29 14:01:53.448176', ' 8.449']","[' 2024-04-29 14:01:53.448176', ' 1872.37053']"
1557,"[' 2024-04-29 14:01:53.646432', ' 8.455']","[' 2024-04-29 14:01:53.646432', ' 2011.45446']"
1558,"[' 2024-04-29 14:01:53.846615', ' 8.462']","[' 2024-04-29 14:01:53.846615', ' 2160.61642']"
1559,"[' 2024-04-29 14:01:54.046751', ' 8.466']","[' 2024-04-29 14:01:54.046751', ' 1994.5548']"
